date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:20:10	6010/6010	---M--	200	added ('OK')	application/javascript	etag:%2262768949-177a%22	https://apexcharts.com/samples/assets/stock-prices.js	D:/cinema-online-admin/apexcharts.com/samples/assets/stock-prices.js	(from https://themesdesign.in/symox-node/layouts/charts-apex.html)
13:20:10	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5df2e8156fc23-gzip%22	https://themesdesign.in/symox-node/layouts/assets/libs/moment/min/moment.min.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/moment/min/moment.min.js	(from https://themesdesign.in/symox-node/layouts/charts-apex.html)
13:20:10	15484/15484	---M-Z	200	added ('OK')	application/javascript	etag:%223c7c-5df2e8151cc02-gzip%22	https://themesdesign.in/symox-node/layouts/assets/js/pages/apexcharts.init.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/js/pages/apexcharts.init.js	(from https://themesdesign.in/symox-node/layouts/charts-apex.html)
13:20:11	3894/3894	---M-Z	200	added ('OK')	application/javascript	etag:%22f36-5df2e8151cc02-gzip%22	https://themesdesign.in/symox-node/layouts/assets/js/pages/chartjs.init.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/js/pages/chartjs.init.js	(from https://themesdesign.in/symox-node/layouts/charts-chartjs.html)
13:20:12	188369/188369	---MCZ	200	added ('OK')	application/javascript	etag:%222dfd1-5df2e8153b063-gzip%22	https://themesdesign.in/symox-node/layouts/assets/libs/chart.js/chart.min.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/chart.js/chart.min.js	(from https://themesdesign.in/symox-node/layouts/charts-chartjs.html)
13:20:12	298304/298304	---M-Z	200	added ('OK')	application/javascript	etag:%2248d40-5df2e81520a82-gzip%22	https://themesdesign.in/symox-node/layouts/assets/js/pages/materialdesign.init.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/js/pages/materialdesign.init.js	(from https://themesdesign.in/symox-node/layouts/icons-materialdesign.html)
13:20:12	573421/573421	---M-Z	200	added ('OK')	application/javascript	etag:%228bfed-5df2e8151eb42-gzip%22	https://themesdesign.in/symox-node/layouts/assets/js/pages/fontawesome.init.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/js/pages/fontawesome.init.js	(from https://themesdesign.in/symox-node/layouts/icons-fontawesome.html)
13:20:13	31936/31936	---M-Z	200	added ('OK')	application/javascript	etag:%227cc0-5df2e81555643-gzip%22	https://themesdesign.in/symox-node/layouts/assets/libs/gmaps/gmaps.min.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/gmaps/gmaps.min.js	(from https://themesdesign.in/symox-node/layouts/maps-google.html)
13:20:13	1015/1015	---M-Z	200	added ('OK')	application/javascript	etag:%223f7-5df2e8151eb42-gzip%22	https://themesdesign.in/symox-node/layouts/assets/js/pages/gmaps.init.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/js/pages/gmaps.init.js	(from https://themesdesign.in/symox-node/layouts/maps-google.html)
13:20:13	1931/1931	---M-Z	200	added ('OK')	text/css	etag:%2278b-5df2e8155c3a3-gzip%22	https://themesdesign.in/symox-node/layouts/assets/libs/jsvectormap/css/jsvectormap.min.css	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/jsvectormap/css/jsvectormap.min.css	(from https://themesdesign.in/symox-node/layouts/maps-vector.html)
13:20:13	30351/30351	---M-Z	200	added ('OK')	application/javascript	etag:%22768f-5df2e8155c3a3-gzip%22	https://themesdesign.in/symox-node/layouts/assets/libs/jsvectormap/js/jsvectormap.min.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/jsvectormap/js/jsvectormap.min.js	(from https://themesdesign.in/symox-node/layouts/maps-vector.html)
13:20:14	105500/105500	---M-Z	200	added ('OK')	application/javascript	etag:%2219c1c-5df2e8155f283-gzip%22	https://themesdesign.in/symox-node/layouts/assets/libs/jsvectormap/maps/world-merc.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/jsvectormap/maps/world-merc.js	(from https://themesdesign.in/symox-node/layouts/maps-vector.html)
13:20:14	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-5df2e8155e2e3-gzip%22	https://themesdesign.in/symox-node/layouts/assets/libs/jsvectormap/maps/us-merc-en.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/jsvectormap/maps/us-merc-en.js	(from https://themesdesign.in/symox-node/layouts/maps-vector.html)
13:20:14	1900/1900	---M-Z	200	added ('OK')	application/javascript	etag:%2276c-5df2e81520a82-gzip%22	https://themesdesign.in/symox-node/layouts/assets/js/pages/vector-maps.init.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/js/pages/vector-maps.init.js	(from https://themesdesign.in/symox-node/layouts/maps-vector.html)
13:20:15	125242/125242	---M-Z	200	added ('OK')	application/javascript	etag:%221e93a-5df2e8155c3a3-gzip%22	https://themesdesign.in/symox-node/layouts/assets/libs/jsvectormap/maps/canada.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/jsvectormap/maps/canada.js	(from https://themesdesign.in/symox-node/layouts/maps-vector.html)
13:20:15	13628/13628	---M-Z	200	added ('OK')	text/css	etag:%22353c-5df2e81565fe3-gzip%22	https://themesdesign.in/symox-node/layouts/assets/libs/leaflet/leaflet.css	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/leaflet/leaflet.css	(from https://themesdesign.in/symox-node/layouts/maps-leaflet.html)
13:20:15	142601/142601	---M-Z	200	added ('OK')	application/javascript	etag:%2222d09-5df2e81566f83-gzip%22	https://themesdesign.in/symox-node/layouts/assets/libs/leaflet/leaflet.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/leaflet/leaflet.js	(from https://themesdesign.in/symox-node/layouts/maps-leaflet.html)
13:20:15	88384/88384	---M-Z	200	added ('OK')	application/javascript	etag:%2215940-5df2e8151eb42-gzip%22	https://themesdesign.in/symox-node/layouts/assets/js/pages/leaflet-us-states.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/js/pages/leaflet-us-states.js	(from https://themesdesign.in/symox-node/layouts/maps-leaflet.html)
13:20:15	4835/4835	---M-Z	200	added ('OK')	application/javascript	etag:%2212e3-5df2e8151eb42-gzip%22	https://themesdesign.in/symox-node/layouts/assets/js/pages/leaflet-map.init.js	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/js/pages/leaflet-map.init.js	(from https://themesdesign.in/symox-node/layouts/maps-leaflet.html)
13:20:17	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-5df2e815611c3%22	https://themesdesign.in/symox-node/layouts/assets/libs/leaflet/images/layers.png	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/leaflet/images/layers.png	(from https://themesdesign.in/symox-node/layouts/assets/libs/leaflet/leaflet.css)
13:20:18	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-5df2e815611c3%22	https://themesdesign.in/symox-node/layouts/assets/libs/leaflet/images/layers-2x.png	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/leaflet/images/layers-2x.png	(from https://themesdesign.in/symox-node/layouts/assets/libs/leaflet/leaflet.css)
13:20:18	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-5df2e815611c3%22	https://themesdesign.in/symox-node/layouts/assets/libs/leaflet/images/marker-icon.png	D:/cinema-online-admin/themesdesign.in/symox-node/layouts/assets/libs/leaflet/images/marker-icon.png	(from https://themesdesign.in/symox-node/layouts/assets/libs/leaflet/leaflet.css)
